13 1628430628 0.000174 0.200000 0.000174 0.000174 0.000000
13 1628430629 0.000174 0.200000 0.000174 0.000174 0.000000
13 1628430630 0.000174 0.200000 0.000174 0.000174 0.000000
13 1628430631 0.000174 0.200000 0.000174 0.000174 0.000000
13 1628430632 0.000174 0.200000 0.000174 0.000174 0.000000
13 1628430633 0.000097 0.200000 0.000097 0.000097 0.000000
13 1628430634 0.000097 0.200000 0.000097 0.000097 0.000000
13 1628430635 0.000097 0.200000 0.000097 0.000097 0.000000
13 1628430636 0.000097 0.200000 0.000097 0.000097 0.000000
13 1628430637 0.000097 0.200000 0.000097 0.000097 0.000000
13 1628430638 0.000095 0.200000 0.000095 0.000095 0.000000
13 1628430639 0.000095 0.200000 0.000095 0.000095 0.000000
13 1628430640 0.000095 0.200000 0.000095 0.000095 0.000000
13 1628430641 0.000095 0.200000 0.000095 0.000095 0.000000
13 1628430642 0.000095 0.200000 0.000095 0.000095 0.000000
16 1628430643 6.704480 0.200000 6.704480 6.704480 8.990011
16 1628430644 6.704480 0.200000 6.704480 6.704480 8.990011
16 1628430645 6.704480 0.200000 6.704480 6.704480 8.990011
16 1628430646 6.704480 0.200000 6.704480 6.704480 8.990011
16 1628430647 6.704480 0.200000 6.704480 6.704480 8.990011
16 1628430648 6.648332 0.400000 6.641211 6.655454 17.680150
16 1628430649 6.648332 0.400000 6.641211 6.655454 17.680150
16 1628430650 6.648332 0.400000 6.641211 6.655454 17.680150
16 1628430651 6.648332 0.400000 6.641211 6.655454 17.680150
16 1628430652 6.648332 0.400000 6.641211 6.655454 17.680150
16 1628430653 6.660972 0.400000 6.630358 6.691586 17.747794
16 1628430654 6.660972 0.400000 6.630358 6.691586 17.747794
16 1628430655 6.660972 0.400000 6.630358 6.691586 17.747794
16 1628430656 6.660972 0.400000 6.630358 6.691586 17.747794
16 1628430657 6.660972 0.400000 6.630358 6.691586 17.747794
16 1628430658 6.640302 0.400000 6.629948 6.650656 17.637487
16 1628430659 6.640302 0.400000 6.629948 6.650656 17.637487
16 1628430660 6.640302 0.400000 6.629948 6.650656 17.637487
16 1628430661 6.640302 0.400000 6.629948 6.650656 17.637487
16 1628430662 6.640302 0.400000 6.629948 6.650656 17.637487
16 1628430663 6.661351 0.400000 6.648487 6.674215 17.749506
16 1628430664 6.661351 0.400000 6.648487 6.674215 17.749506
16 1628430665 6.661351 0.400000 6.648487 6.674215 17.749506
16 1628430666 6.661351 0.400000 6.648487 6.674215 17.749506
16 1628430667 6.661351 0.400000 6.648487 6.674215 17.749506
16 1628430668 6.622689 0.600000 6.606764 6.631619 26.316082
16 1628430669 6.622689 0.600000 6.606764 6.631619 26.316082
16 1628430670 6.622689 0.600000 6.606764 6.631619 26.316082
16 1628430671 6.622689 0.600000 6.606764 6.631619 26.316082
16 1628430672 6.622689 0.600000 6.606764 6.631619 26.316082
16 1628430673 6.634183 0.400000 6.617237 6.651128 17.605066
16 1628430674 6.634183 0.400000 6.617237 6.651128 17.605066
16 1628430675 6.634183 0.400000 6.617237 6.651128 17.605066
16 1628430676 6.634183 0.400000 6.617237 6.651128 17.605066
16 1628430677 6.634183 0.400000 6.617237 6.651128 17.605066
16 1628430678 6.655903 0.400000 6.638038 6.673767 17.720544
16 1628430679 6.655903 0.400000 6.638038 6.673767 17.720544
16 1628430680 6.655903 0.400000 6.638038 6.673767 17.720544
16 1628430681 6.655903 0.400000 6.638038 6.673767 17.720544
16 1628430682 6.655903 0.400000 6.638038 6.673767 17.720544
16 1628430683 6.667999 0.400000 6.640822 6.695176 17.785180
16 1628430684 6.667999 0.400000 6.640822 6.695176 17.785180
16 1628430685 6.667999 0.400000 6.640822 6.695176 17.785180
16 1628430686 6.667999 0.400000 6.640822 6.695176 17.785180
16 1628430687 6.667999 0.400000 6.640822 6.695176 17.785180
16 1628430688 6.651501 0.600000 6.633706 6.671887 26.545625
16 1628430689 6.651501 0.600000 6.633706 6.671887 26.545625
16 1628430690 6.651501 0.600000 6.633706 6.671887 26.545625
16 1628430691 6.651501 0.600000 6.633706 6.671887 26.545625
16 1628430692 6.651501 0.600000 6.633706 6.671887 26.545625
16 1628430693 6.667288 0.400000 6.647215 6.687361 17.781253
16 1628430694 6.667288 0.400000 6.647215 6.687361 17.781253
16 1628430695 6.667288 0.400000 6.647215 6.687361 17.781253
16 1628430696 6.667288 0.400000 6.647215 6.687361 17.781253
16 1628430697 6.667288 0.400000 6.647215 6.687361 17.781253
16 1628430698 6.667991 0.400000 6.664391 6.671591 17.784847
16 1628430699 6.667991 0.400000 6.664391 6.671591 17.784847
16 1628430700 6.667991 0.400000 6.664391 6.671591 17.784847
16 1628430701 6.667991 0.400000 6.664391 6.671591 17.784847
16 1628430702 6.667991 0.400000 6.664391 6.671591 17.784847
16 1628430703 6.673951 0.400000 6.663519 6.684383 17.816692
16 1628430704 6.673951 0.400000 6.663519 6.684383 17.816692
16 1628430705 6.673951 0.400000 6.663519 6.684383 17.816692
16 1628430706 6.673951 0.400000 6.663519 6.684383 17.816692
16 1628430707 6.673951 0.400000 6.663519 6.684383 17.816692
16 1628430708 6.636402 0.600000 6.631205 6.645630 26.425122
16 1628430709 6.636402 0.600000 6.631205 6.645630 26.425122
16 1628430710 6.636402 0.600000 6.631205 6.645630 26.425122
16 1628430711 6.636402 0.600000 6.631205 6.645630 26.425122
16 1628430712 6.636402 0.600000 6.631205 6.645630 26.425122
16 1628430713 6.794199 0.400000 6.746320 6.842077 18.465370
16 1628430714 6.794199 0.400000 6.746320 6.842077 18.465370
16 1628430715 6.794199 0.400000 6.746320 6.842077 18.465370
16 1628430716 6.794199 0.400000 6.746320 6.842077 18.465370
16 1628430717 6.794199 0.400000 6.746320 6.842077 18.465370
16 1628430718 6.815875 0.400000 6.791745 6.840006 18.582696
16 1628430719 6.815875 0.400000 6.791745 6.840006 18.582696
16 1628430720 6.815875 0.400000 6.791745 6.840006 18.582696
16 1628430721 6.815875 0.400000 6.791745 6.840006 18.582696
16 1628430722 6.815875 0.400000 6.791745 6.840006 18.582696
16 1628430723 6.742964 0.400000 6.722843 6.763085 18.187188
16 1628430724 6.742964 0.400000 6.722843 6.763085 18.187188
16 1628430725 6.742964 0.400000 6.722843 6.763085 18.187188
16 1628430726 6.742964 0.400000 6.722843 6.763085 18.187188
16 1628430727 6.742964 0.400000 6.722843 6.763085 18.187188
16 1628430728 6.716648 0.600000 6.689644 6.735766 27.068250
16 1628430729 6.716648 0.600000 6.689644 6.735766 27.068250
16 1628430730 6.716648 0.600000 6.689644 6.735766 27.068250
16 1628430731 6.716648 0.600000 6.689644 6.735766 27.068250
16 1628430732 6.716648 0.600000 6.689644 6.735766 27.068250
16 1628430733 6.732615 0.400000 6.732074 6.733157 18.131245
16 1628430734 6.732615 0.400000 6.732074 6.733157 18.131245
16 1628430735 6.732615 0.400000 6.732074 6.733157 18.131245
16 1628430736 6.732615 0.400000 6.732074 6.733157 18.131245
16 1628430737 6.732615 0.400000 6.732074 6.733157 18.131245
16 1628430738 6.734945 0.400000 6.723834 6.746056 18.143843
16 1628430739 6.734945 0.400000 6.723834 6.746056 18.143843
16 1628430740 6.734945 0.400000 6.723834 6.746056 18.143843
16 1628430741 6.734945 0.400000 6.723834 6.746056 18.143843
16 1628430742 6.734945 0.400000 6.723834 6.746056 18.143843
16 1628430743 6.730366 0.400000 6.723508 6.737224 18.119149
16 1628430744 6.730366 0.400000 6.723508 6.737224 18.119149
16 1628430745 6.730366 0.400000 6.723508 6.737224 18.119149
16 1628430746 6.730366 0.400000 6.723508 6.737224 18.119149
16 1628430747 6.730366 0.400000 6.723508 6.737224 18.119149
16 1628430748 6.751635 0.600000 6.734248 6.779120 27.350977
16 1628430749 6.751635 0.600000 6.734248 6.779120 27.350977
16 1628430750 6.751635 0.600000 6.734248 6.779120 27.350977
16 1628430751 6.751635 0.600000 6.734248 6.779120 27.350977
16 1628430752 6.751635 0.600000 6.734248 6.779120 27.350977
16 1628430753 6.766819 0.400000 6.750808 6.782829 18.316036
16 1628430754 6.766819 0.400000 6.750808 6.782829 18.316036
16 1628430755 6.766819 0.400000 6.750808 6.782829 18.316036
16 1628430756 6.766819 0.400000 6.750808 6.782829 18.316036
16 1628430757 6.766819 0.400000 6.750808 6.782829 18.316036
16 1628430758 6.757751 0.400000 6.729472 6.786031 18.267202
16 1628430759 6.757751 0.400000 6.729472 6.786031 18.267202
16 1628430760 6.757751 0.400000 6.729472 6.786031 18.267202
16 1628430761 6.757751 0.400000 6.729472 6.786031 18.267202
16 1628430762 6.757751 0.400000 6.729472 6.786031 18.267202
16 1628430763 6.788224 0.400000 6.768706 6.807742 18.432146
16 1628430764 6.788224 0.400000 6.768706 6.807742 18.432146
16 1628430765 6.788224 0.400000 6.768706 6.807742 18.432146
16 1628430766 6.788224 0.400000 6.768706 6.807742 18.432146
16 1628430767 6.788224 0.400000 6.768706 6.807742 18.432146
16 1628430768 6.792481 0.600000 6.709539 6.902569 27.686626
16 1628430769 6.792481 0.600000 6.709539 6.902569 27.686626
16 1628430770 6.792481 0.600000 6.709539 6.902569 27.686626
32 1628430833 0.000009 1.000000 0.000009 0.000009 0.000000
32 1628430832 0.000010 0.400000 0.000009 0.000011 0.000000
32 1628430831 0.000010 0.400000 0.000009 0.000011 0.000000
32 1628430830 0.000010 0.400000 0.000009 0.000011 0.000000
32 1628430829 0.000010 0.400000 0.000009 0.000011 0.000000
32 1628430828 0.000010 0.400000 0.000009 0.000011 0.000000
16 1628430833 6.696855 1.000000 6.696855 6.696855 44.847868
16 1628430832 6.664186 0.400000 6.652980 6.675392 17.764600
16 1628430831 6.664186 0.400000 6.652980 6.675392 17.764600
16 1628430830 6.664186 0.400000 6.652980 6.675392 17.764600
16 1628430829 6.664186 0.400000 6.652980 6.675392 17.764600
16 1628430828 6.664186 0.400000 6.652980 6.675392 17.764600
16 1628430827 6.676833 0.600000 6.650800 6.719182 26.748610
16 1628430826 6.676833 0.600000 6.650800 6.719182 26.748610
16 1628430825 6.676833 0.600000 6.650800 6.719182 26.748610
16 1628430824 6.676833 0.600000 6.650800 6.719182 26.748610
16 1628430823 6.676833 0.600000 6.650800 6.719182 26.748610
16 1628430822 6.661711 0.400000 6.651634 6.671788 17.751398
16 1628430821 6.661711 0.400000 6.651634 6.671788 17.751398
16 1628430820 6.661711 0.400000 6.651634 6.671788 17.751398
16 1628430819 6.661711 0.400000 6.651634 6.671788 17.751398
16 1628430818 6.661711 0.400000 6.651634 6.671788 17.751398
16 1628430817 6.701210 0.400000 6.667555 6.734866 17.962942
16 1628430816 6.701210 0.400000 6.667555 6.734866 17.962942
16 1628430815 6.701210 0.400000 6.667555 6.734866 17.962942
16 1628430814 6.701210 0.400000 6.667555 6.734866 17.962942
16 1628430813 6.701210 0.400000 6.667555 6.734866 17.962942
16 1628430812 6.706020 0.400000 6.678673 6.733368 17.988583
16 1628430811 6.706020 0.400000 6.678673 6.733368 17.988583
16 1628430810 6.706020 0.400000 6.678673 6.733368 17.988583
